,Unnamed: 0,Unnamed: 0.1,name,description,attribution,columns_field_name,columns_name,type,categories,domain_category,domain_tags,provenance,download_count,page_views_last_month,page_views_last_week,page_views_total,page_views_total_log,domain,mash,big_mash,topic_comp,topic_comp_list,top_topic_id
3434,3434,3434,Tacoma Community Center Map,"['A', 'list', 'of', 'Community', 'Centers', 'within', 'Tacoma', 'For', 'more', 'information', 'visit', 'the', 'Metro', 'Parks', 'website', 'at', 'www', 'MetroparksTacoma', 'org']",,"['phone', 'website', 'center_location', 'center_name']","['Phone', 'Website', 'Center Location', 'Center Name']",map,['demographics'],Neighborhoods,"['community centers', 'park centers']",official,105.0,5.0,1.0,258.0,8.01680828769,data.cityoftacoma.org,"['community', 'centers', 'park', 'centers', 'demographics', 'neighborhoods']","['community', 'centers', 'park', 'centers', 'demographics', 'neighborhoods', 'A', 'list', 'of', 'Community', 'Centers', 'within', 'Tacoma', 'For', 'more', 'information', 'visit', 'the', 'Metro', 'Parks', 'website', 'at', 'www', 'MetroparksTacoma', 'org']","[(9, 0.43897399547582322), (18, 0.15605115448374138), (24, 0.053779230910259115), (28, 0.05643650632197858), (32, 0.073475165492010594), (35, 0.12209366391537591), (41, 0.053643724696356185)]","[(9, 0.4389739954758232), (18, 0.15605115448374138), (35, 0.1220936639153759), (32, 0.0734751654920106), (28, 0.05643650632197858), (24, 0.053779230910259115), (41, 0.053643724696356185)]",9
18391,18560,18560,Park Playgrounds,"['Locations', 'of', 'Park', 'Playgrounds']",,[],[],map,[],Recreation and Parks,"['park playgrounds', 'playgrounds']",official,56.0,1.0,0.0,253.0,7.98868468677,opendata.howardcountymd.gov,"['park', 'playgrounds', 'playgrounds', 'recreation', 'and', 'parks']","['park', 'playgrounds', 'playgrounds', 'recreation', 'and', 'parks', 'Locations', 'of', 'Park', 'Playgrounds']","[(9, 0.55769230768782097), (33, 0.335470085470085)]","[(9, 0.557692307687821), (33, 0.335470085470085)]",9
4418,4418,4418,CTFastrak Stations,"['CTFastrak', 'Station', 'Locations']","James Spencer, DOT",[],[],map,[],Transportation,['ctfastrak'],official,688.0,9.0,3.0,250.0,7.97154355395,data.ct.gov,"['ctfastrak', 'transportation']","['ctfastrak', 'transportation', 'CTFastrak', 'Station', 'Locations']","[(3, 0.17640494373503937), (9, 0.49667197934188406), (44, 0.16987179487179496)]","[(9, 0.49667197934188406), (3, 0.17640494373503937), (44, 0.16987179487179496)]",9
20278,20447,20447,Visitors by Park,"['Total', 'visitors', 'to', 'San', 'Mateo', 'County', 'parks', 'grouped', 'by', 'Park', 'Name', 'from', 'July', '2014', 'June', '2015', 'Park', 'attendance', 'information', 'is', 'collected', 'by', 'Park', 'Rangers', 'on', 'a', 'daily', 'basis', 'and', 'then', 'aggregated', 'into', 'a', 'monthly', 'average', 'The', 'chart', 'shows', 'that', 'Coyote', 'Point', 'and', 'Crystal', 'Springs', 'Trail', 'are', 'the', 'most', 'popular', 'San', 'Mateo', 'County', 'Parks', 'at', 'the', 'reported', 'point', 'in', 'time']",San Matgeo County Parks Department,"['number_of_visitors', 'park_name']","['Number of Visitors', 'Park Name']",chart,"['recreation', 'environment', 'infrastructure']",,"['parks', 'attendance', 'visitors']",official,46.0,0.0,0.0,246.0,7.94836723158,performance.smcgov.org,"['parks', 'attendance', 'visitors', 'recreation', 'environment', 'infrastructure']","['parks', 'attendance', 'visitors', 'recreation', 'environment', 'infrastructure', 'Total', 'visitors', 'to', 'San', 'Mateo', 'County', 'parks', 'grouped', 'by', 'Park', 'Name', 'from', 'July', '2014', 'June', '2015', 'Park', 'attendance', 'information', 'is', 'collected', 'by', 'Park', 'Rangers', 'on', 'a', 'daily', 'basis', 'and', 'then', 'aggregated', 'into', 'a', 'monthly', 'average', 'The', 'chart', 'shows', 'that', 'Coyote', 'Point', 'and', 'Crystal', 'Springs', 'Trail', 'are', 'the', 'most', 'popular', 'San', 'Mateo', 'County', 'Parks', 'at', 'the', 'reported', 'point', 'in', 'time']","[(1, 0.053474302095337801), (3, 0.057603142046838314), (6, 0.025465572016628822), (7, 0.10042688812842657), (9, 0.21101310980600371), (12, 0.043729013199478542), (27, 0.067793235088226197), (30, 0.10293206458105754), (36, 0.026194076293147805), (38, 0.024356762286647946), (39, 0.10368967872749887), (40, 0.061925077977151119), (42, 0.03148075963075922), (46, 0.014984048684018956), (51, 0.058760940767449581)]","[(9, 0.2110131098060037), (39, 0.10368967872749887), (30, 0.10293206458105754), (7, 0.10042688812842657), (27, 0.0677932350882262), (40, 0.06192507797715112), (51, 0.05876094076744958), (3, 0.057603142046838314), (1, 0.0534743020953378), (12, 0.04372901319947854), (42, 0.03148075963075922), (36, 0.026194076293147805), (6, 0.025465572016628822), (38, 0.024356762286647946), (46, 0.014984048684018956)]",9
10142,10311,10311,Parks - Metro Parks Boundary Outlines (GIS),"['Outlines', 'of', 'each', 'Metro', 'Park', 'greenway', 'property', 'Parks', 'maintained', 'school', 'playgrounds', 'and', 'tennis', 'courts']",Parks,[],[],map,"['recreation', 'education']",Parks,"['boundary', 'park']",official,40.0,21.0,2.0,245.0,7.94251450534,data.nashville.gov,"['boundary', 'park', 'recreation', 'education', 'parks']","['boundary', 'park', 'recreation', 'education', 'parks', 'Outlines', 'of', 'each', 'Metro', 'Park', 'greenway', 'property', 'Parks', 'maintained', 'school', 'playgrounds', 'and', 'tennis', 'courts']","[(5, 0.059954751131221604), (6, 0.053008874166338441), (9, 0.3540723981900446), (25, 0.060500216414489272), (28, 0.059954751131221604), (30, 0.12517869222460171), (33, 0.059954751131221604), (34, 0.1187782805429862), (42, 0.059954751131221604)]","[(9, 0.3540723981900446), (30, 0.1251786922246017), (34, 0.1187782805429862), (25, 0.06050021641448927), (5, 0.059954751131221604), (28, 0.059954751131221604), (33, 0.059954751131221604), (42, 0.059954751131221604), (6, 0.05300887416633844)]",9
18986,19155,19155,Public Transit Chart,[],,"['year', 'bike', 'public_transit', 'walk']","['Year', 'Bike', 'Public Transit', 'Walk']",chart,[],Stronger Neighborhoods,[],official,23.0,51.0,9.0,240.0,7.91288933623,outcomestat.baltimorecity.gov,"['stronger', 'neighborhoods']","['stronger', 'neighborhoods']","[(9, 0.33974358974359004), (41, 0.33974358974359004)]","[(9, 0.33974358974359004), (41, 0.33974358974359004)]",9
18393,18562,18562,Park Pavilions,"['Location', 'of', 'all', 'Park', 'Pavilions', '(county', 'owned)', 'in', 'the', 'county']",,[],[],map,[],Recreation and Parks,"['pavilions', 'park pavilions']",official,54.0,6.0,2.0,240.0,7.91288933623,opendata.howardcountymd.gov,"['pavilions', 'park', 'pavilions', 'recreation', 'and', 'parks']","['pavilions', 'park', 'pavilions', 'recreation', 'and', 'parks', 'Location', 'of', 'all', 'Park', 'Pavilions', '(county', 'owned)', 'in', 'the', 'county']","[(9, 0.39644690755397249), (30, 0.19009155398448874), (41, 0.33493589743589725)]","[(9, 0.3964469075539725), (41, 0.33493589743589725), (30, 0.19009155398448874)]",9
2944,2944,2944,Beaches,"['Lifeguard', 'services', 'are', 'provided', 'by', 'City', 'of', 'Madison', 'Parks', 'Public', 'Health', 'Madison', 'Dane', 'County', 'monitors', 'water', 'quality', 'conditions', 'at', 'these', 'beaches']",City of Madison Parks,"['parkinglot', 'name', 'swimropes', 'lifeguard', 'picnictables', 'restrooms', 'drinkingwater', 'volleyball', 'address', 'playground', 'shorelineon', 'id', 'divingfloat', 'boatramp']","['Parking Lot', 'Name', 'Swim Ropes', 'Lifeguard', 'Picnic Tables', 'Restrooms', 'Drinking Water', 'Volleyball', 'Address', 'Playground', 'Shoreline On', 'id', 'Diving Float', 'Boat Ramp']",dataset,[],Parks & Recreation,"['amenity', 'address', 'beach']",official,235.0,8.0,4.0,239.0,7.90689059561,data.cityofmadison.com,"['amenity', 'address', 'beach', 'parks', '&', 'recreation']","['amenity', 'address', 'beach', 'parks', '&', 'recreation', 'Lifeguard', 'services', 'are', 'provided', 'by', 'City', 'of', 'Madison', 'Parks', 'Public', 'Health', 'Madison', 'Dane', 'County', 'monitors', 'water', 'quality', 'conditions', 'at', 'these', 'beaches']","[(2, 0.070783322931090187), (5, 0.10657399077241399), (8, 0.060555796666938798), (9, 0.26974253855211017), (12, 0.091783216783216645), (27, 0.13100442108810625), (39, 0.053650022407499075), (43, 0.17744515233708522)]","[(9, 0.26974253855211017), (43, 0.17744515233708522), (27, 0.13100442108810625), (5, 0.10657399077241399), (12, 0.09178321678321665), (2, 0.07078332293109019), (8, 0.0605557966669388), (39, 0.053650022407499075)]",9
3441,3441,3441,Tacoma Senior Centers Map,"['The', 'City', 'of', 'Tacoma', 'owns', 'and', 'operates', 'two', 'senior', 'activity', 'centers', 'Beacon', 'Activity', 'Center', 'in', 'the', 'downtown', 'area', 'and', 'Lighthouse', 'Activity', 'Center', 'on', 'the', 'east', 'side', 'The', 'centers', 'provide', 'a', 'comprehensive', 'array', 'of', 'programs', 'designed', 'to', 'improve', 'and', 'maintain', 'health', 'stimulate', 'learning', 'and', 'provide', 'socialization', 'recreational', 'and', 'volunteer', 'opportunities', 'for', 'people', 'age', '50', 'and', 'older', 'For', 'more', 'information', 'visit', 'the', 'Tacoma', 'Seniors', 'website', 'at', 'https', '//www', 'cityoftacoma', 'org/government/city_departments/neighborhood_and_community_services/human_services_division/senior_centers']",City of Tacoma,"['senior_center', 'center_phone_number', 'email', 'senior_center_address']","['senior center', 'center phone number', 'email', 'senior center address']",map,[],Neighborhoods,['senior center; seniors'],official,126.0,11.0,2.0,238.0,7.90086680798,data.cityoftacoma.org,"['senior', 'center;', 'seniors', 'neighborhoods']","['senior', 'center;', 'seniors', 'neighborhoods', 'The', 'City', 'of', 'Tacoma', 'owns', 'and', 'operates', 'two', 'senior', 'activity', 'centers', 'Beacon', 'Activity', 'Center', 'in', 'the', 'downtown', 'area', 'and', 'Lighthouse', 'Activity', 'Center', 'on', 'the', 'east', 'side', 'The', 'centers', 'provide', 'a', 'comprehensive', 'array', 'of', 'programs', 'designed', 'to', 'improve', 'and', 'maintain', 'health', 'stimulate', 'learning', 'and', 'provide', 'socialization', 'recreational', 'and', 'volunteer', 'opportunities', 'for', 'people', 'age', '50', 'and', 'older', 'For', 'more', 'information', 'visit', 'the', 'Tacoma', 'Seniors', 'website', 'at', 'https', '//www', 'cityoftacoma', 'org/government/city_departments/neighborhood_and_community_services/human_services_division/senior_centers']","[(2, 0.066381982405040521), (7, 0.023008202958976032), (9, 0.19007296104895777), (10, 0.03246399112911897), (17, 0.094712872286189104), (24, 0.021271920210406383), (28, 0.11243680205320601), (30, 0.066224602494093177), (34, 0.024022893712118697), (41, 0.040058257739287749), (42, 0.10821415447666709), (43, 0.021865645434497614), (51, 0.18395959160246134)]","[(9, 0.19007296104895777), (51, 0.18395959160246134), (28, 0.11243680205320601), (42, 0.10821415447666709), (17, 0.0947128722861891), (2, 0.06638198240504052), (30, 0.06622460249409318), (41, 0.04005825773928775), (10, 0.03246399112911897), (34, 0.024022893712118697), (7, 0.023008202958976032), (43, 0.021865645434497614), (24, 0.021271920210406383)]",9
18395,18564,18564,Recreation & Parks Program Totals: Fall 2015 - Summer 2016,"['Data', 'encompasses', 'the', 'number', 'of', 'participants', 'enrolled', 'in', 'Howard', 'County', 'Recreation', 'Parks', 'programs', '(I', 'e', 'Sports', 'Fitness', 'Nature', 'Environment', 'Camps', 'etc', ')', 'by', 'Season']",Howard County Recreation & Parks,"['program_end_date', 'non_resident_enrollment', 'resident_enrollment', 'program_start_date', 'season_year', 'program_number_program_name']","['Program_End_Date', 'Non_Resident Enrollment', 'Resident_ Enrollment', 'Program_Start_Date', 'Season_Year', 'Program_Number _ Program_Name ']",dataset,"['recreation', 'infrastructure']",Recreation and Parks,[],official,48.0,0.0,0.0,231.0,7.85798099513,opendata.howardcountymd.gov,"['recreation', 'infrastructure', 'recreation', 'and', 'parks']","['recreation', 'infrastructure', 'recreation', 'and', 'parks', 'Data', 'encompasses', 'the', 'number', 'of', 'participants', 'enrolled', 'in', 'Howard', 'County', 'Recreation', 'Parks', 'programs', '(I', 'e', 'Sports', 'Fitness', 'Nature', 'Environment', 'Camps', 'etc', ')', 'by', 'Season']","[(0, 0.045026956370314272), (3, 0.1168243548480105), (5, 0.04992229240010345), (8, 0.042482276508555204), (9, 0.27640540657935453), (17, 0.049873404594053865), (22, 0.10377437303293612), (26, 0.049207392255724514), (38, 0.046851405487729009), (51, 0.1859782917693712)]","[(9, 0.27640540657935453), (51, 0.1859782917693712), (3, 0.1168243548480105), (22, 0.10377437303293612), (5, 0.04992229240010345), (17, 0.049873404594053865), (26, 0.049207392255724514), (38, 0.04685140548772901), (0, 0.04502695637031427), (8, 0.042482276508555204)]",9
12959,13128,13128,2.2 ESA Listed Salmon (Meeting Goals),"['Increase', 'the', 'percentage', 'of', 'monitored', 'ESA', 'listed', 'salmon', 'and', 'steelhead', 'populations', 'that', 'are', 'meeting', 'or', 'exceeding', 'recovery', 'goals', 'from', '10%', 'currently', 'to', '25%', 'by', '2020']",Washington Department of Fish and Wildlife (WDFW),"['date', 'year', 'data', 'percentage']","['Date', 'Year', 'Data', 'Percentage']",chart,[],Goal 3: Sustainable Energy and a Clean Environment,"['healthy fish and wildlife', 'listed species', 'steelhead', 'pacific salmon', 'esa']",official,2.0,88.0,12.0,230.0,7.85174904142,data.results.wa.gov,"['healthy', 'fish', 'and', 'wildlife', 'listed', 'species', 'steelhead', 'pacific', 'salmon', 'esa', 'goal', '3:', 'sustainable', 'energy', 'and', 'a', 'clean', 'environment']","['healthy', 'fish', 'and', 'wildlife', 'listed', 'species', 'steelhead', 'pacific', 'salmon', 'esa', 'goal', '3:', 'sustainable', 'energy', 'and', 'a', 'clean', 'environment', 'Increase', 'the', 'percentage', 'of', 'monitored', 'ESA', 'listed', 'salmon', 'and', 'steelhead', 'populations', 'that', 'are', 'meeting', 'or', 'exceeding', 'recovery', 'goals', 'from', '10%', 'currently', 'to', '25%', 'by', '2020']","[(0, 0.065136476426798942), (5, 0.033167098148871525), (6, 0.065649943222187923), (7, 0.032878411910669939), (9, 0.13382716033444739), (11, 0.11310722496827781), (13, 0.084309577683517614), (20, 0.032878411910669939), (23, 0.032878411910669939), (27, 0.072575127931620215), (37, 0.032878411910669939), (38, 0.032878411910669939), (42, 0.05377605499514098), (45, 0.125969946710973), (51, 0.065136476426798942)]","[(9, 0.1338271603344474), (45, 0.125969946710973), (11, 0.11310722496827781), (13, 0.08430957768351761), (27, 0.07257512793162021), (6, 0.06564994322218792), (0, 0.06513647642679894), (51, 0.06513647642679894), (42, 0.05377605499514098), (5, 0.033167098148871525), (7, 0.03287841191066994), (20, 0.03287841191066994), (23, 0.03287841191066994), (37, 0.03287841191066994), (38, 0.03287841191066994)]",9
14075,14244,14244,San Mateo County Trails Lengths by Region,"['This', 'dataset', 'tracks', 'the', 'total', 'distance', 'of', 'trails', 'grouped', 'by', 'north', 'mid', 'south', 'and', 'coastside', 'regions']",San Mateo County Parks Department,"['total_length_feet', 'region', 'park_locations', 'total_length_miles']","['Total Length Feet', 'Region', 'Park Locations', 'Total Length Miles']",chart,['transportation'],Environment,"['hiking', 'open space', 'parks', 'trails']",official,25.0,1.0,0.0,225.0,7.82017896242,data.smcgov.org,"['hiking', 'open', 'space', 'parks', 'trails', 'transportation', 'environment']","['hiking', 'open', 'space', 'parks', 'trails', 'transportation', 'environment', 'This', 'dataset', 'tracks', 'the', 'total', 'distance', 'of', 'trails', 'grouped', 'by', 'north', 'mid', 'south', 'and', 'coastside', 'regions']","[(3, 0.056623931623931541), (4, 0.056623931623931541), (9, 0.14681587895993534), (12, 0.10233062997096005), (17, 0.067919498855835023), (22, 0.056623931623931541), (32, 0.056623931623931541), (38, 0.11217948717948702), (39, 0.056623931623931541), (42, 0.056623931623931541), (45, 0.11217948717948702), (46, 0.076096385375662171)]","[(9, 0.14681587895993534), (38, 0.11217948717948702), (45, 0.11217948717948702), (12, 0.10233062997096005), (46, 0.07609638537566217), (17, 0.06791949885583502), (3, 0.05662393162393154), (4, 0.05662393162393154), (22, 0.05662393162393154), (32, 0.05662393162393154), (39, 0.05662393162393154), (42, 0.05662393162393154)]",9
8626,8795,8795,Wildlife Management Districts 2012 (Map),[],Maine Office of GIS,[],[],map,[],Recreation,['wildlife management districts'],official,8.0,9.0,7.0,221.0,7.79441586635,data.maine.gov,"['wildlife', 'management', 'districts', 'recreation']","['wildlife', 'management', 'districts', 'recreation']","[(9, 0.20384615384615395), (29, 0.20384615384615395), (38, 0.20384615384615395), (45, 0.20384615384615395)]","[(9, 0.20384615384615395), (29, 0.20384615384615395), (38, 0.20384615384615395), (45, 0.20384615384615395)]",9
18989,19158,19158,sustainable transit - ekt,[],,"['year', 'public_transit', 'bike', 'walk']","['Year', 'Public Transit', 'Bike', 'Walk']",chart,[],Stronger Neighborhoods,[],official,32.0,38.0,3.0,221.0,7.79441586635,outcomestat.baltimorecity.gov,"['stronger', 'neighborhoods']","['stronger', 'neighborhoods']","[(9, 0.33974358974359004), (41, 0.33974358974359004)]","[(9, 0.33974358974359004), (41, 0.33974358974359004)]",9
20139,20308,20308,Community center peoplecounter data 2013-2014,"['aggregate', 'visit', 'data', 'per', 'community', 'center']",Seattle Parks and Recreation,"['facility_name', '_2013', 'year_text']","['Year', 'Visits', 'Year-Text']",dataset,[],Government,"['community', 'centers', 'visits', 'recreation', 'parks']",official,16.0,40.0,1.0,220.0,7.78790255939,performance.seattle.gov,"['community', 'centers', 'visits', 'recreation', 'parks', 'government']","['community', 'centers', 'visits', 'recreation', 'parks', 'government', 'aggregate', 'visit', 'data', 'per', 'community', 'center']","[(9, 0.43038746569252384), (14, 0.22664361500781557), (17, 0.091883637625861381), (31, 0.088756664988175554), (39, 0.087008103865108613)]","[(9, 0.43038746569252384), (14, 0.22664361500781557), (17, 0.09188363762586138), (31, 0.08875666498817555), (39, 0.08700810386510861)]",9
5129,5129,5129,Map of Community Health Care Centers,"['The', 'locations', 'represent', 'Community', 'Health', 'Care', 'Centers', 'in', 'the', 'City', 'of', 'Hartford', 'This', 'data', 'was', 'uploaded', 'July', '1', '2014']",City of Hartford,"['geom', 'name', 'description', 'phone_number', 'location']","['geom', 'Name', 'Description', 'Phone_Number', 'Location']",map,['health'],Public Health,"['hospital', 'hartford', 'health']",official,51.0,15.0,0.0,213.0,7.7414669864,data.hartford.gov,"['hospital', 'hartford', 'health', 'health', 'public', 'health']","['hospital', 'hartford', 'health', 'health', 'public', 'health', 'The', 'locations', 'represent', 'Community', 'Health', 'Care', 'Centers', 'in', 'the', 'City', 'of', 'Hartford', 'This', 'data', 'was', 'uploaded', 'July', '1', '2014']","[(0, 0.059954751131221604), (2, 0.23642533936651539), (9, 0.28920566019832533), (32, 0.17760180995475081), (44, 0.1187782805429862), (47, 0.06599795971117621)]","[(9, 0.28920566019832533), (2, 0.23642533936651539), (32, 0.1776018099547508), (44, 0.1187782805429862), (47, 0.06599795971117621), (0, 0.059954751131221604)]",9
9322,9491,9491,Michigan Turtles,"['Turtles', 'native', 'to', 'the', 'Sate', 'of', 'Michigan']",,"['commonname', 'narrative', 'latinname', 'id', 'moreinfo']","['commonname', 'narrative', 'latinname', 'id', 'moreinfo']",dataset,[],Recreation,"['dnr', 'native species']",official,232.0,4.0,2.0,211.0,7.72792045456,data.michigan.gov,"['dnr', 'native', 'species', 'recreation']","['dnr', 'native', 'species', 'recreation', 'Turtles', 'native', 'to', 'the', 'Sate', 'of', 'Michigan']","[(9, 0.22435897435897426), (10, 0.11324786324786319), (26, 0.22435897435897426), (37, 0.11324786324786319), (43, 0.22435897435897426)]","[(9, 0.22435897435897426), (26, 0.22435897435897426), (43, 0.22435897435897426), (10, 0.11324786324786319), (37, 0.11324786324786319)]",9
7728,7897,7897,LADWP Once Through Cooling (OTC),"['Once', 'Through', 'Cooling', 'is', 'the', 'process', 'of', 'drawing', 'ocean', 'water', 'and', 'pumping', 'it', 'through', 'a', 'generating', ""station's"", 'cooling', 'system', 'then', 'discharging', 'it', 'back', 'into', 'the', 'ocean', 'LADWP', 'is', 'eliminating', 'the', 'use', 'of', 'ocean', 'water', 'for', 'cooling', 'in', 'its', '3', 'coastal', 'power', 'plants', 'MGD', 'stands', 'for', 'Million', 'Gallons', 'per', 'Day']",LADWP,"['year', 'otc_mgd']","['Year', 'OTC (MGD)']",dataset,[],A Livable and Sustainable City,"['coastal power plants', 'once through cooling', 'otc']",official,601.0,1.0,0.0,211.0,7.72792045456,data.lacity.org,"['coastal', 'power', 'plants', 'once', 'through', 'cooling', 'otc', 'a', 'livable', 'and', 'sustainable', 'city']","['coastal', 'power', 'plants', 'once', 'through', 'cooling', 'otc', 'a', 'livable', 'and', 'sustainable', 'city', 'Once', 'Through', 'Cooling', 'is', 'the', 'process', 'of', 'drawing', 'ocean', 'water', 'and', 'pumping', 'it', 'through', 'a', 'generating', ""station's"", 'cooling', 'system', 'then', 'discharging', 'it', 'back', 'into', 'the', 'ocean', 'LADWP', 'is', 'eliminating', 'the', 'use', 'of', 'ocean', 'water', 'for', 'cooling', 'in', 'its', '3', 'coastal', 'power', 'plants', 'MGD', 'stands', 'for', 'Million', 'Gallons', 'per', 'Day']","[(0, 0.043902704064819546), (9, 0.1542727619162752), (10, 0.027546777546777541), (11, 0.14170263867490496), (12, 0.027546777546777541), (13, 0.043242201117608577), (21, 0.036230782538076975), (24, 0.027546777546777545), (27, 0.10388804588401053), (28, 0.037073022913949059), (29, 0.067166489401485091), (43, 0.081600831600831578), (44, 0.12057836934438751), (47, 0.067951300152798322)]","[(9, 0.1542727619162752), (11, 0.14170263867490496), (44, 0.12057836934438751), (27, 0.10388804588401053), (43, 0.08160083160083158), (47, 0.06795130015279832), (29, 0.06716648940148509), (0, 0.043902704064819546), (13, 0.04324220111760858), (28, 0.03707302291394906), (21, 0.036230782538076975), (24, 0.027546777546777545), (10, 0.02754677754677754), (12, 0.02754677754677754)]",9
20292,20461,20461,Coastside Population by Town,"['Coastside', 'population', 'by', 'town', '(La', 'Honda', 'Pescadero', 'Loma', 'Mar', 'San', 'Gregorio)', 'Source', 'www', 'zip', 'codes', 'com']",www.zip-codes.com,"['town', 'zip_code', 'median_age', 'population']","['Town', 'Location', 'Median Age', 'Population']",chart,['demographics'],,['coastside population'],official,45.0,7.0,0.0,210.0,7.72109918871,performance.smcgov.org,"['coastside', 'population', 'demographics']","['coastside', 'population', 'demographics', 'Coastside', 'population', 'by', 'town', '(La', 'Honda', 'Pescadero', 'Loma', 'Mar', 'San', 'Gregorio)', 'Source', 'www', 'zip', 'codes', 'com']","[(2, 0.20273091154926903), (9, 0.22755341811071886), (14, 0.112179487179487), (17, 0.112179487179487), (19, 0.071802167912761047), (39, 0.056623931623931534), (44, 0.056623931623931534), (46, 0.057742562256309984), (49, 0.056623931623931534)]","[(9, 0.22755341811071886), (2, 0.20273091154926903), (14, 0.112179487179487), (17, 0.112179487179487), (19, 0.07180216791276105), (46, 0.057742562256309984), (39, 0.056623931623931534), (44, 0.056623931623931534), (49, 0.056623931623931534)]",9
14111,14280,14280,San Mateo County Parks Property Holdings,"['Number', 'of', 'Acres', 'of', 'San', 'Mateo', 'County', 'Parks']",San Mateo County Real Property Services Division,"['date', 'acres', 'data_type', 'fiscal_year']","['Date', 'Acres', 'Data Type', 'Fiscal Year']",dataset,['recreation'],Environment,"['land', 'recreation', 'property', 'open space', 'parks']",official,46.0,0.0,0.0,208.0,7.70735913208,data.smcgov.org,"['land', 'recreation', 'property', 'open', 'space', 'parks', 'recreation', 'environment']","['land', 'recreation', 'property', 'open', 'space', 'parks', 'recreation', 'environment', 'Number', 'of', 'Acres', 'of', 'San', 'Mateo', 'County', 'Parks']","[(2, 0.10223098658657415), (6, 0.061881589774099119), (9, 0.32452766630411362), (12, 0.067948717948717804), (17, 0.077532070327911443), (30, 0.15615982910802595), (32, 0.067948717948717804), (39, 0.08536016559158173)]","[(9, 0.3245276663041136), (30, 0.15615982910802595), (2, 0.10223098658657415), (39, 0.08536016559158173), (17, 0.07753207032791144), (12, 0.0679487179487178), (32, 0.0679487179487178), (6, 0.06188158977409912)]",9
10572,10741,10741,Trash Pickup,"['City', 'of', 'New', 'Orleans', 'trash', 'pickup', 'schedule', 'by', 'district']",,[],[],href,[],"Health, Education, and Social Services","['egis', 'services', 'sanitation', 'trash pickup']",official,34.0,12.0,2.0,204.0,7.67948009951,data.nola.gov,"['egis', 'services', 'sanitation', 'trash', 'pickup', 'health', '', 'education', '', 'and', 'social', 'services']","['egis', 'services', 'sanitation', 'trash', 'pickup', 'health', '', 'education', '', 'and', 'social', 'services', 'City', 'of', 'New', 'Orleans', 'trash', 'pickup', 'schedule', 'by', 'district']","[(2, 0.05995475113122168), (9, 0.14028354185149816), (17, 0.05995475113122168), (23, 0.063780091638309569), (24, 0.05995475113122168), (29, 0.050904782701503989), (33, 0.074994737653800742), (34, 0.081548173083617947), (39, 0.11877828054298635), (41, 0.065655034120728539), (43, 0.060163955692622131), (46, 0.11877828054298635)]","[(9, 0.14028354185149816), (39, 0.11877828054298635), (46, 0.11877828054298635), (34, 0.08154817308361795), (33, 0.07499473765380074), (41, 0.06565503412072854), (23, 0.06378009163830957), (43, 0.06016395569262213), (2, 0.05995475113122168), (17, 0.05995475113122168), (24, 0.05995475113122168), (29, 0.05090478270150399)]",9
7739,7908,7908,Work Source Centers Location And Contact Info,"['Identifies', 'EWDD', 'WorkSource', 'Centers', 'along', 'with', 'related', 'agency', 'location', 'and', 'contact', 'information']",EWDD,"['program_director_phone', 'city', 'zip', 'agency_name', 'worksource_wsc_name', 'street_address', 'wsc_phone', 'program_director']","['Program Director Phone', 'City', 'Zip', 'Agency Name', 'WorkSource (WSC) Name', 'Street Address', 'WSC Phone', 'Program Director ']",dataset,[],,"['agency', 'worksource', 'ewdd']",official,673.0,3.0,1.0,202.0,7.66533591719,data.lacity.org,"['agency', 'worksource', 'ewdd']","['agency', 'worksource', 'ewdd', 'Identifies', 'EWDD', 'WorkSource', 'Centers', 'along', 'with', 'related', 'agency', 'location', 'and', 'contact', 'information']","[(3, 0.09546048115478574), (5, 0.10463219992650201), (8, 0.12587620695244084), (9, 0.25861937678256641), (12, 0.19765721022624658), (21, 0.083139140342071802), (34, 0.072802197802197627)]","[(9, 0.2586193767825664), (12, 0.19765721022624658), (8, 0.12587620695244084), (5, 0.10463219992650201), (3, 0.09546048115478574), (21, 0.0831391403420718), (34, 0.07280219780219763)]",9
