,Unnamed: 0,Unnamed: 0.1,name,description,attribution,columns_field_name,columns_name,type,categories,domain_category,domain_tags,provenance,download_count,page_views_last_month,page_views_last_week,page_views_total,page_views_total_log,domain,mash,big_mash,topic_comp,topic_comp_list,top_topic_id
20206,20375,20375,Q4 2014 Update SAS Companion Animal Save Rate,[],,"['_', 'quarter', 'date']","['%', 'Quarter', 'Date']",dataset,"['environment', 'social services']",,[],official,42.0,0.0,0.0,141.0,7.1497471195,performance.seattle.gov,"['environment', 'social', 'services']","['environment', 'social', 'services']","[(11, 0.13611116887178065), (17, 0.37350421574360421), (39, 0.25480769230769246)]","[(17, 0.3735042157436042), (39, 0.25480769230769246), (11, 0.13611116887178065)]",17
47,47,47,BikeShare Rides Bar Chart,[],,"['number_of_dash_trips_includes_the_king_street_trolley', 'number_of_metrorail_trips_alexandria_stations', 'number_of_capital_bikeshare_rides', 'year']","['Number of DASH trips (excludes the King Street Trolley)', 'Number of Metrorail Trips (Alexandria stations)', 'Number of Capital Bikeshare Rides', 'Year']",chart,[],,"['sov', 'tes']",official,24.0,9.0,0.0,130.0,7.03342300154,dashboard.alexandriava.gov,"['sov', 'tes']","['sov', 'tes']","[(17, 0.67307692307692368)]","[(17, 0.6730769230769237)]",17
49,49,49,DASH Trips Bar Chart,[],,"['number_of_metrorail_trips_alexandria_stations', 'number_of_dash_trips_includes_the_king_street_trolley', 'number_of_capital_bikeshare_rides', 'year']","['Number of Metrorail Trips (Alexandria stations)', 'Number of DASH trips (excludes the King Street Trolley)', 'Number of Capital Bikeshare Rides', 'Year']",chart,[],,"['sov', 'tes']",official,30.0,0.0,0.0,126.0,6.98868468677,dashboard.alexandriava.gov,"['sov', 'tes']","['sov', 'tes']","[(17, 0.67307692307692368)]","[(17, 0.6730769230769237)]",17
20378,20547,20547,Measure A - Homelessness 4-29-13,"['Official', 'Measure', 'A', 'Board', 'Memo', 'Human', 'Services', 'Agency']",San Mateo County Office of Budget and Performance,[],[],file,"['social services', 'education']",Prosperous Community,"['homelessness', 'human services agency', 'measure a']",official,130.0,0.0,0.0,125.0,6.9772799235,performance.smcgov.org,"['homelessness', 'human', 'services', 'agency', 'measure', 'a', 'social', 'services', 'education', 'prosperous', 'community']","['homelessness', 'human', 'services', 'agency', 'measure', 'a', 'social', 'services', 'education', 'prosperous', 'community', 'Official', 'Measure', 'A', 'Board', 'Memo', 'Human', 'Services', 'Agency']","[(8, 0.16812388831910399), (13, 0.070741650953879825), (17, 0.22143553336061689), (33, 0.056623931623931541), (34, 0.060407554491699142), (37, 0.056623931623931541), (39, 0.11206678642874794), (45, 0.11217948717948702), (49, 0.095857065078429837)]","[(17, 0.2214355333606169), (8, 0.168123888319104), (45, 0.11217948717948702), (39, 0.11206678642874794), (49, 0.09585706507842984), (13, 0.07074165095387983), (34, 0.06040755449169914), (33, 0.05662393162393154), (37, 0.05662393162393154)]",17
6065,6234,6234,Illinois Guardianship and Advocacy Commission HRA Public Accounting Report,"['Human', 'Rights', 'Authority', 'annual', 'public', 'accounting', 'report']",,"['fy_11_actual', 'fy_10_actual', 'fy_12_actual', 'fy_13_target_projected', 'fy_12_target_projected', 'hra_public_accounting_report']","['FY 11 Actual', 'FY 10 Actual', 'FY 12 Actual', 'FY 13 Target/Projected', 'FY 12 Target/Projected', 'HRA Public Accounting Report']",dataset,['social services'],Social/Healthcare,"['caseload', 'disabilities', 'guardian', 'guardianship', 'igac', 'wards']",official,2027.0,1.0,1.0,121.0,6.93073733756,data.illinois.gov,"['caseload', 'disabilities', 'guardian', 'guardianship', 'igac', 'wards', 'social', 'services', 'social/healthcare']","['caseload', 'disabilities', 'guardian', 'guardianship', 'igac', 'wards', 'social', 'services', 'social/healthcare', 'Human', 'Rights', 'Authority', 'annual', 'public', 'accounting', 'report']","[(1, 0.059954751131221666), (2, 0.059954751131221666), (5, 0.059954751131221666), (11, 0.067944716563689389), (17, 0.11877828054298632), (18, 0.059954751131221666), (25, 0.059954751131221666), (27, 0.080635455495994629), (33, 0.059954751131221666), (37, 0.059954751131221666), (39, 0.06837736866912765), (40, 0.09010761074574565), (41, 0.11035566300508033)]","[(17, 0.11877828054298632), (41, 0.11035566300508033), (40, 0.09010761074574565), (27, 0.08063545549599463), (39, 0.06837736866912765), (11, 0.06794471656368939), (1, 0.059954751131221666), (2, 0.059954751131221666), (5, 0.059954751131221666), (18, 0.059954751131221666), (25, 0.059954751131221666), (33, 0.059954751131221666), (37, 0.059954751131221666)]",17
20218,20387,20387,Spotlight - 2014-2016 Potholes & Graffiti Reports - Find It Fix It App,[],,"['_2016_employee_reports', '_2015_community_reports', 'week_beginning_date', '_2016_community_reports', '_2014_commuity_reports']","['2016 Employee Reports', '2015 Community Reports', 'Week Beginning Date', '2016 Community Reports', '2014 Commuity Reports']",dataset,"['economy', 'social services', 'infrastructure']",,[],official,9.0,29.0,0.0,120.0,6.91886323727,performance.seattle.gov,"['economy', 'social', 'services', 'infrastructure']","['economy', 'social', 'services', 'infrastructure']","[(16, 0.20384615384615387), (17, 0.2038461538461539), (35, 0.20384615384615387), (39, 0.20384615384615387)]","[(17, 0.2038461538461539), (16, 0.20384615384615387), (35, 0.20384615384615387), (39, 0.20384615384615387)]",17
20400,20569,20569,Measure A - Coastside Coordinator 7-23-2013,"['Official', 'Measure', 'A', 'Board', 'Memo', 'San', 'Mateo', 'County', ""Sheriff's"", 'Office']",San Mateo County Office of Budget and Performance,[],[],file,['social services'],Healthy and Safe Community,"['coastside coordinator', 'sheriff', 'measure a']",official,254.0,0.0,0.0,119.0,6.90689059561,performance.smcgov.org,"['coastside', 'coordinator', 'sheriff', 'measure', 'a', 'social', 'services', 'healthy', 'and', 'safe', 'community']","['coastside', 'coordinator', 'sheriff', 'measure', 'a', 'social', 'services', 'healthy', 'and', 'safe', 'community', 'Official', 'Measure', 'A', 'Board', 'Memo', 'San', 'Mateo', 'County', ""Sheriff's"", 'Office']","[(0, 0.056548547688778483), (3, 0.053643724696356213), (9, 0.07031164398140867), (13, 0.12821069086175646), (17, 0.16117455330018091), (23, 0.10627530364372458), (30, 0.056936889608459142), (33, 0.053643724696356213), (39, 0.14193230501450871), (45, 0.12881249505097972)]","[(17, 0.1611745533001809), (39, 0.1419323050145087), (45, 0.12881249505097972), (13, 0.12821069086175646), (23, 0.10627530364372458), (9, 0.07031164398140867), (30, 0.05693688960845914), (0, 0.05654854768877848), (3, 0.05364372469635621), (33, 0.05364372469635621)]",17
6068,6237,6237,FY13 Land Water Grants,[],IL Department of Agriculture,"['start_date', 'completion_date', 'duration_in_days', 'grantee', 'description_of_purpose_of_award', 'grant_amount', 'grantor_agency', 'grantee_zip_code']","['Start Date', 'Completion Date', 'Duration (In Days)', 'Grantee', 'Description of Purpose of Award', 'Grant Amount', 'Grantor Agency', 'Grantee Zip Code']",dataset,['social services'],,[],official,578.0,5.0,0.0,118.0,6.89481776331,data.illinois.gov,"['social', 'services']","['social', 'services']","[(17, 0.33974358974359004), (39, 0.33974358974359004)]","[(17, 0.33974358974359004), (39, 0.33974358974359004)]",17
20221,20390,20390,Q1 2016 Update SAS Companion Animal Save Ratev2,[],,"['quarter', '_', 'date']","['Quarter', '%', 'Date']",dataset,"['environment', 'social services']",,[],official,22.0,10.0,0.0,114.0,6.84549005094,performance.seattle.gov,"['environment', 'social', 'services']","['environment', 'social', 'services']","[(11, 0.16931930009989171), (17, 0.34029608451549315), (39, 0.25480769230769246)]","[(17, 0.34029608451549315), (39, 0.25480769230769246), (11, 0.1693193000998917)]",17
20414,20583,20583,Measure A - Veterans Services 7-23-2013,"['Official', 'Measure', 'A', 'Board', 'Memo', 'Human', 'Services', 'Agency']",San Mateo County Office of Budget and Performance,[],[],file,"['education', 'social services']",Prosperous Community,"['veterans services', 'veterans', 'human services agency', 'measure a']",official,126.0,0.0,0.0,113.0,6.83289001416,performance.smcgov.org,"['veterans', 'services', 'veterans', 'human', 'services', 'agency', 'measure', 'a', 'education', 'social', 'services', 'prosperous', 'community']","['veterans', 'services', 'veterans', 'human', 'services', 'agency', 'measure', 'a', 'education', 'social', 'services', 'prosperous', 'community', 'Official', 'Measure', 'A', 'Board', 'Memo', 'Human', 'Services', 'Agency']","[(8, 0.12165881306732633), (13, 0.075718070157984665), (17, 0.22317503006887723), (33, 0.050961538461538392), (34, 0.06326637425879153), (37, 0.050961538461538392), (39, 0.16620089185241738), (45, 0.10096153846153834), (48, 0.10575005136383271)]","[(17, 0.22317503006887723), (39, 0.16620089185241738), (8, 0.12165881306732633), (48, 0.10575005136383271), (45, 0.10096153846153834), (13, 0.07571807015798467), (34, 0.06326637425879153), (33, 0.05096153846153839), (37, 0.05096153846153839)]",17
61,61,61,DASH + Trolley Bar Chart,[],,"['year', 'number_of_capital_bikeshare_rides', 'number_of_dash_trips_includes_the_king_street_trolley', 'number_of_metrorail_trips_alexandria_stations', 'trolley_trips']","['Year', 'Number of Capital Bikeshare Rides', 'Number of DASH trips (excludes the King Street Trolley)', 'Number of Metrorail Trips (Alexandria stations)', 'Trolley Trips']",chart,[],,"['sov', 'tes']",official,15.0,0.0,0.0,108.0,6.76818432478,dashboard.alexandriava.gov,"['sov', 'tes']","['sov', 'tes']","[(17, 0.67307692307692368)]","[(17, 0.6730769230769237)]",17
17758,17927,17927,Pet License Sale Locations,"['Places', 'where', 'you', 'can', 'buy', 'your', 'animal', 'a', 'pet', 'license']",City of KCMO,"['name', 'location', 'phone_number', 'location_1']","['Name', 'Location', 'Phone Number', 'Location 1']",map,"['environment', 'social services']",,[],official,8.0,4.0,0.0,108.0,6.76818432478,kcstat.kcmo.org,"['environment', 'social', 'services']","['environment', 'social', 'services', 'Places', 'where', 'you', 'can', 'buy', 'your', 'animal', 'a', 'pet', 'license']","[(1, 0.11324786324786323), (8, 0.22435897435897434), (17, 0.33547008547008544), (43, 0.11324786324786323), (48, 0.11324786324786323)]","[(17, 0.33547008547008544), (8, 0.22435897435897434), (1, 0.11324786324786323), (43, 0.11324786324786323), (48, 0.11324786324786323)]",17
20433,20602,20602,Measure A - CASA- Proposal - 7-23-2013,"['Official', 'Measure', 'A', 'Board', 'Memo', 'Human', 'Services', 'Agency']",San Mateo County Office of Budget and Performance,[],[],file,"['education', 'social services']",Prosperous Community,"['foster children care', 'foster children', 'human services agency', 'measure a']",official,127.0,0.0,0.0,108.0,6.76818432478,performance.smcgov.org,"['foster', 'children', 'care', 'foster', 'children', 'human', 'services', 'agency', 'measure', 'a', 'education', 'social', 'services', 'prosperous', 'community']","['foster', 'children', 'care', 'foster', 'children', 'human', 'services', 'agency', 'measure', 'a', 'education', 'social', 'services', 'prosperous', 'community', 'Official', 'Measure', 'A', 'Board', 'Memo', 'Human', 'Services', 'Agency']","[(1, 0.18269230769230749), (13, 0.10404868075176128), (17, 0.25329795071623468), (33, 0.046328671328671273), (34, 0.054366655245290295), (37, 0.046328671328671273), (39, 0.18269230769230749), (45, 0.091783216783216673)]","[(17, 0.2532979507162347), (1, 0.1826923076923075), (39, 0.1826923076923075), (13, 0.10404868075176128), (45, 0.09178321678321667), (34, 0.054366655245290295), (33, 0.04632867132867127), (37, 0.04632867132867127)]",17
20232,20401,20401,Q2 2015 Update SAS Companion Animal Save Rate,"['Live', 'release', 'rate', 'for', 'companion', 'animals']",,"['_', 'date', 'quarter']","['%', 'Date', 'Quarter']",dataset,"['environment', 'social services', 'public safety']",,[],official,29.0,0.0,0.0,99.0,6.64385618977,performance.seattle.gov,"['environment', 'social', 'services', 'public', 'safety']","['environment', 'social', 'services', 'public', 'safety', 'Live', 'release', 'rate', 'for', 'companion', 'animals']","[(1, 0.092657342657342504), (7, 0.092657342657342504), (17, 0.27447552447552398), (22, 0.092657342657342504), (26, 0.27343072672427138), (39, 0.093702140408595175)]","[(17, 0.274475524475524), (26, 0.2734307267242714), (39, 0.09370214040859517), (1, 0.0926573426573425), (7, 0.0926573426573425), (22, 0.0926573426573425)]",17
19048,19217,19217,Vendor Payments,[],,"['percent', 'year']","['Percent', 'Year']",dataset,[],Innovative Government,[],official,11.0,6.0,0.0,94.0,6.56985560833,outcomestat.baltimorecity.gov,"['innovative', 'government']","['innovative', 'government']","[(17, 0.33974358974359004), (31, 0.33974358974357605)]","[(17, 0.33974358974359004), (31, 0.33974358974357605)]",17
21488,21657,21657,Expenditures by Appropriation Unit- Animal Industry,[],,"['title_of_grouping', 'expenditures_gaap']","['Title of Grouping', 'GAAP Expenditures']",chart,"['social services', 'environment']",State Payments,[],official,25.0,0.0,0.0,93.0,6.55458885168,transparency.michigan.gov,"['social', 'services', 'environment', 'state', 'payments']","['social', 'services', 'environment', 'state', 'payments']","[(17, 0.39898248387360685), (39, 0.16987179487179493), (40, 0.27409443920331644)]","[(17, 0.39898248387360685), (40, 0.27409443920331644), (39, 0.16987179487179493)]",17
14740,14909,14909,"CPS Exits from Conservatorship - By Exit Type, Region and Statewide FY08- FY16","['Visit', 'dfps', 'state', 'tx', 'us', 'for', 'information', 'on', 'substitute', 'care', 'placements', 'and', 'all', 'DFPS', 'programs']",,"['exit_type', 'region_code', 'region', 'total_exits', 'fiscal_year']","['Exit Type', 'Region Code', 'Region', 'Total Exits', 'Fiscal Year']",dataset,['finance'],Social Services,"['dfps', 'cvs', 'cps']",official,44.0,9.0,5.0,92.0,6.53915881111,data.texas.gov,"['dfps', 'cvs', 'cps', 'finance', 'social', 'services']","['dfps', 'cvs', 'cps', 'finance', 'social', 'services', 'Visit', 'dfps', 'state', 'tx', 'us', 'for', 'information', 'on', 'substitute', 'care', 'placements', 'and', 'all', 'DFPS', 'programs']","[(4, 0.063043083877790493), (17, 0.25434408127875963), (22, 0.056623931623931575), (27, 0.057990980764502383), (30, 0.056623931623931575), (39, 0.063522823015434257), (42, 0.19017522901269393), (43, 0.10459669186821756), (47, 0.10713907599456685)]","[(17, 0.2543440812787596), (42, 0.19017522901269393), (47, 0.10713907599456685), (43, 0.10459669186821756), (39, 0.06352282301543426), (4, 0.06304308387779049), (27, 0.05799098076450238), (22, 0.056623931623931575), (30, 0.056623931623931575)]",17
20878,21047,21047,Initiative 3.5 - Violence Prevention,[],,"['fiscal_quarter', 'date', 'complete', 'status', 'action_step', 'fiscal_year']","['Fiscal Quarter', 'Date', '% Complete', 'Status', 'Action Step', 'Fiscal Year']",dataset,[],Human Potential,[],official,152.0,12.0,1.0,91.0,6.52356195606,stat.cityofgainesville.org,"['human', 'potential']","['human', 'potential']","[(17, 0.33974358974359004), (32, 0.33974358974359004)]","[(17, 0.33974358974359004), (32, 0.33974358974359004)]",17
9247,9416,9416,MassGIS Base Map,"['The', 'MassGIS', 'Base', 'Map', 'is', 'a', 'general', 'reference', 'map', 'that', 'contains', 'a', 'variety', 'of', 'features', 'all', 'from', 'the', 'MassGIS', 'database', 'The', 'map', 'which', 'comprises', 'two', 'web', 'services', 'was', 'designed', 'by', 'MassGIS', 'staff', 'in', ""ESRI's"", 'ArcMap', '10', '2', '1', 'software', 'and', 'was', 'cached', '(pre', 'rendered)', 'for', 'the', 'Web', 'using', 'ArcGIS', 'Server', '10', '2', '1', 'The', 'caching', 'process', 'greatly', 'speeds', 'the', 'display', 'of', 'all', 'basemap', 'features', 'The', 'two', 'web', 'services', 'are', '""MassGIS', 'Topographic', 'Base""', '(cache', 'date', '2/14/14)', 'Rest', 'URL', 'https', '//gisprpxy', 'itd', 'state', 'ma', 'us/arcgisserver/rest/services/Basemaps/MassGISBasemapNoLabels1/MapServer', 'Includes', 'Shaded', 'Relief', '(MassGIS);', 'States', 'outside', 'Massachusetts', '(MassGIS', 'USGS);', 'Water', 'bodies', 'and', 'rivers', 'Wetlands', 'Cranberry', 'Bogs', 'Tidal', 'Flats', '(large', 'and', 'medium', 'scales', 'MassDEP', 'and', 'MassGIS', 'small', 'scales', 'USGS);', 'Elevation', 'Contours', '(large', 'scale', 'MassGIS', 'small', 'scale', 'USGS);', 'Protected', 'Open', 'Space', '(Executive', 'Office', 'of', 'Energy', 'and', 'Environmental', 'Affairs', 'MassGIS)', '""Detailed', 'Features""', '(cache', 'date', '3/4/14;', 'to', 'be', 'displayed', 'atop', 'the', 'topographic', 'base)', 'Rest', 'URL', 'https', '//gisprpxy', 'itd', 'state', 'ma', 'us/arcgisserver/rest/services/Basemaps/MassGISBasemapWithLabels2/MapServer', 'Includes', 'Political', 'Boundaries', 'Massachusetts', 'cities', 'and', 'towns', 'counties', 'and', 'state', 'border', '(Community', 'Boundaries', '(Towns)', 'from', 'Survey', 'Points', 'MassGIS);', 'Transportation', 'Massachusetts', 'Department', 'of', 'Transportation', '(MassDOT)', 'Roads', '(MassDOT', 'MassGIS);', 'MBTA', 'subway', 'and', 'Commuter', 'Rail', 'lines', 'and', 'stations', '(Central', 'Transportation', 'Planning', 'Staff', 'MassGIS);', 'Airports', 'Ferry', 'Routes', 'and', 'Seaports', '(MassDOT);', 'Airport', 'Runways', 'and', 'Airfields', '(Massachusetts', 'Emergency', 'Management', 'Agency', '(MEMA));', 'Infrastructure', 'and', 'Facilities', 'Lighthouses', 'and', 'Lights', '(Massachusetts', 'Coastal', 'Zone', 'Management);', 'Schools', '(Pre', 'K', 'High', 'School)', '(Massachusetts', 'Department', 'of', 'Education', 'MassGIS);', 'Colleges', 'and', 'Universities', '(MassGIS);', 'Acute', 'Care', 'Hospitals', '(Massachusetts', 'Department', 'of', 'Public', 'Health', 'Office', 'of', 'Emergency', 'Medical', 'Services);', 'Police', 'Stations', 'Fire', 'Stations', 'Town', 'Halls', '(MEMA)']",,[],[],href,"['transportation', 'environment', 'education']",State Government,"['basemap', 'massgis', 'topography']",official,68.0,0.0,0.0,84.0,6.40939093614,data.mass.gov,"['basemap', 'massgis', 'topography', 'transportation', 'environment', 'education', 'state', 'government']","['basemap', 'massgis', 'topography', 'transportation', 'environment', 'education', 'state', 'government', 'The', 'MassGIS', 'Base', 'Map', 'is', 'a', 'general', 'reference', 'map', 'that', 'contains', 'a', 'variety', 'of', 'features', 'all', 'from', 'the', 'MassGIS', 'database', 'The', 'map', 'which', 'comprises', 'two', 'web', 'services', 'was', 'designed', 'by', 'MassGIS', 'staff', 'in', ""ESRI's"", 'ArcMap', '10', '2', '1', 'software', 'and', 'was', 'cached', '(pre', 'rendered)', 'for', 'the', 'Web', 'using', 'ArcGIS', 'Server', '10', '2', '1', 'The', 'caching', 'process', 'greatly', 'speeds', 'the', 'display', 'of', 'all', 'basemap', 'features', 'The', 'two', 'web', 'services', 'are', '""MassGIS', 'Topographic', 'Base""', '(cache', 'date', '2/14/14)', 'Rest', 'URL', 'https', '//gisprpxy', 'itd', 'state', 'ma', 'us/arcgisserver/rest/services/Basemaps/MassGISBasemapNoLabels1/MapServer', 'Includes', 'Shaded', 'Relief', '(MassGIS);', 'States', 'outside', 'Massachusetts', '(MassGIS', 'USGS);', 'Water', 'bodies', 'and', 'rivers', 'Wetlands', 'Cranberry', 'Bogs', 'Tidal', 'Flats', '(large', 'and', 'medium', 'scales', 'MassDEP', 'and', 'MassGIS', 'small', 'scales', 'USGS);', 'Elevation', 'Contours', '(large', 'scale', 'MassGIS', 'small', 'scale', 'USGS);', 'Protected', 'Open', 'Space', '(Executive', 'Office', 'of', 'Energy', 'and', 'Environmental', 'Affairs', 'MassGIS)', '""Detailed', 'Features""', '(cache', 'date', '3/4/14;', 'to', 'be', 'displayed', 'atop', 'the', 'topographic', 'base)', 'Rest', 'URL', 'https', '//gisprpxy', 'itd', 'state', 'ma', 'us/arcgisserver/rest/services/Basemaps/MassGISBasemapWithLabels2/MapServer', 'Includes', 'Political', 'Boundaries', 'Massachusetts', 'cities', 'and', 'towns', 'counties', 'and', 'state', 'border', '(Community', 'Boundaries', '(Towns)', 'from', 'Survey', 'Points', 'MassGIS);', 'Transportation', 'Massachusetts', 'Department', 'of', 'Transportation', '(MassDOT)', 'Roads', '(MassDOT', 'MassGIS);', 'MBTA', 'subway', 'and', 'Commuter', 'Rail', 'lines', 'and', 'stations', '(Central', 'Transportation', 'Planning', 'Staff', 'MassGIS);', 'Airports', 'Ferry', 'Routes', 'and', 'Seaports', '(MassDOT);', 'Airport', 'Runways', 'and', 'Airfields', '(Massachusetts', 'Emergency', 'Management', 'Agency', '(MEMA));', 'Infrastructure', 'and', 'Facilities', 'Lighthouses', 'and', 'Lights', '(Massachusetts', 'Coastal', 'Zone', 'Management);', 'Schools', '(Pre', 'K', 'High', 'School)', '(Massachusetts', 'Department', 'of', 'Education', 'MassGIS);', 'Colleges', 'and', 'Universities', '(MassGIS);', 'Acute', 'Care', 'Hospitals', '(Massachusetts', 'Department', 'of', 'Public', 'Health', 'Office', 'of', 'Emergency', 'Medical', 'Services);', 'Police', 'Stations', 'Fire', 'Stations', 'Town', 'Halls', '(MEMA)']","[(0, 0.016915436426004581), (1, 0.010857084869140256), (2, 0.014150934275404987), (3, 0.057751198579693991), (10, 0.023135929523723051), (12, 0.04327098943213193), (17, 0.31732565280493136), (19, 0.028837915171998164), (21, 0.010172769666459022), (24, 0.034346390077848545), (25, 0.01435612484580202), (27, 0.013122982893651757), (28, 0.041466603933072374), (29, 0.019443987810880605), (30, 0.092080958684022662), (34, 0.05445904375241549), (39, 0.022421898433283259), (42, 0.041060653575281464), (44, 0.02308487876828778), (47, 0.010161854269602703), (48, 0.016826555665515518), (49, 0.012878149435300952), (50, 0.013491289712443247)]","[(17, 0.31732565280493136), (30, 0.09208095868402266), (3, 0.05775119857969399), (34, 0.05445904375241549), (12, 0.04327098943213193), (28, 0.041466603933072374), (42, 0.041060653575281464), (24, 0.034346390077848545), (19, 0.028837915171998164), (10, 0.02313592952372305), (44, 0.02308487876828778), (39, 0.02242189843328326), (29, 0.019443987810880605), (0, 0.01691543642600458), (48, 0.016826555665515518), (25, 0.01435612484580202), (2, 0.014150934275404987), (50, 0.013491289712443247), (27, 0.013122982893651757), (49, 0.012878149435300952), (1, 0.010857084869140256), (21, 0.010172769666459022), (47, 0.010161854269602703)]",17
20240,20409,20409,TEST Q4 2015 Update SAS Companion Animal Save Rate,[],,"['quarter', '_', 'date']","['Quarter', '%', 'Date']",dataset,"['environment', 'social services']",,[],official,21.0,0.0,0.0,83.0,6.39231742278,performance.seattle.gov,"['environment', 'social', 'services']","['environment', 'social', 'services']","[(17, 0.50480769230769262), (39, 0.25480769230769251)]","[(17, 0.5048076923076926), (39, 0.2548076923076925)]",17
3988,3988,3988,Animal Services - Disposition Report,"['The', 'information', 'is', 'extracted', 'from', 'the', '""animal""', 'database', 'through', 'chameleon', '(shelter', 'application)', 'In', 'accordance', 'with', 'Food', 'Agriculture', 'Code', '32003', 'all', 'public', 'pounds', 'and', 'shelters', 'shall', 'keep', 'accurate', 'records', 'on', 'each', 'animal', 'impounded', 'that', 'includes', 'the', 'final', 'disposition', 'of', 'the', 'animal', 'This', 'information', 'is', 'to', 'show', 'disposition', 'trends', 'for', 'each', 'shelter', 'and', 'jurisdiction']",Irene Anderson,"['disposition_date', 'impound_date', 'shelter_location', 'jurisdiction', 'animal_type', 'disposition_type', 'other_id', 'type_of_impound', 'animal_id', 'impound_no']","['Disposition Date', 'Impound Date', 'Shelter Location', 'Jurisdiction', 'Animal Type', 'Disposition Type', 'Other Id', 'Type of Impound', 'Animal Id', 'Impound No']",dataset,"['environment', 'public safety', 'social services']",Health and Social Services,"['cat', 'animal adoption', 'shelter', 'sleep', 'stray', 'dog', 'pound', 'found', 'lost']",official,14.0,37.0,26.0,79.0,6.32192809489,data.countyofriverside.us,"['cat', 'animal', 'adoption', 'shelter', 'sleep', 'stray', 'dog', 'pound', 'found', 'lost', 'environment', 'public', 'safety', 'social', 'services', 'health', 'and', 'social', 'services']","['cat', 'animal', 'adoption', 'shelter', 'sleep', 'stray', 'dog', 'pound', 'found', 'lost', 'environment', 'public', 'safety', 'social', 'services', 'health', 'and', 'social', 'services', 'The', 'information', 'is', 'extracted', 'from', 'the', '""animal""', 'database', 'through', 'chameleon', '(shelter', 'application)', 'In', 'accordance', 'with', 'Food', 'Agriculture', 'Code', '32003', 'all', 'public', 'pounds', 'and', 'shelters', 'shall', 'keep', 'accurate', 'records', 'on', 'each', 'animal', 'impounded', 'that', 'includes', 'the', 'final', 'disposition', 'of', 'the', 'animal', 'This', 'information', 'is', 'to', 'show', 'disposition', 'trends', 'for', 'each', 'shelter', 'and', 'jurisdiction']","[(0, 0.053600544390699785), (1, 0.020384615384615411), (2, 0.020384615384615411), (3, 0.022010793496552116), (4, 0.095774150818133633), (13, 0.10930260151470751), (14, 0.024559101990021582), (17, 0.2048964451289195), (18, 0.022816099022608827), (21, 0.12565547584408471), (22, 0.025581774420869275), (25, 0.099113773616356371), (26, 0.082349291503239233), (39, 0.033842736378023548), (41, 0.045497211875785086)]","[(17, 0.2048964451289195), (21, 0.1256554758440847), (13, 0.10930260151470751), (25, 0.09911377361635637), (4, 0.09577415081813363), (26, 0.08234929150323923), (0, 0.053600544390699785), (41, 0.045497211875785086), (39, 0.03384273637802355), (22, 0.025581774420869275), (14, 0.024559101990021582), (18, 0.022816099022608827), (3, 0.022010793496552116), (1, 0.02038461538461541), (2, 0.02038461538461541)]",17
14744,14913,14913,CPS Exits from Conservatorship - Average Placements By Exit Type and County FY08- FY16,"['Visit', 'dfps', 'state', 'tx', 'us', 'for', 'information', 'on', 'substitute', 'care', 'placements', 'and', 'all', 'DFPS', 'programs']",,"['county', 'type_of_exit', 'average_placements_whild_in_dfps_legal_responsibility_per_exit', 'fiscal_year', 'region']","['County', 'Type of Exit', 'Average Placements whild in DFPS Legal Responsibility per Exit', 'Fiscal Year', 'Region']",dataset,['finance'],Social Services,"['dfps', 'child protection', 'conservatorship', 'cvs', 'exits', 'cps']",official,45.0,16.0,10.0,75.0,6.24792751344,data.texas.gov,"['dfps', 'child', 'protection', 'conservatorship', 'cvs', 'exits', 'cps', 'finance', 'social', 'services']","['dfps', 'child', 'protection', 'conservatorship', 'cvs', 'exits', 'cps', 'finance', 'social', 'services', 'Visit', 'dfps', 'state', 'tx', 'us', 'for', 'information', 'on', 'substitute', 'care', 'placements', 'and', 'all', 'DFPS', 'programs']","[(4, 0.10397224873323868), (17, 0.20282712641335474), (22, 0.046328671328671293), (27, 0.094619201270822031), (30, 0.046328671328671293), (39, 0.048630177280634901), (42, 0.15408776721314738), (43, 0.083089659130622356), (47, 0.1360106242929609), (49, 0.047392566294589017)]","[(17, 0.20282712641335474), (42, 0.15408776721314738), (47, 0.1360106242929609), (4, 0.10397224873323868), (27, 0.09461920127082203), (43, 0.08308965913062236), (39, 0.0486301772806349), (49, 0.04739256629458902), (22, 0.04632867132867129), (30, 0.04632867132867129)]",17
